"underlying","monthly","expiration","execution_date","last_trade_date","num_otm"
"EEM",False,"2011-11-04","2011-10-28","2011-11-04","7"
"EEM",False,"2011-11-11","2011-11-04","2011-11-11","8"
"EEM",True,"2011-11-19","2011-11-11","2011-11-18","12"
"EEM",False,"2011-11-25","2011-11-18","2011-11-25","9"
"EEM",False,"2011-12-02","2011-11-25","2011-12-02","11"
"EEM",False,"2011-12-09","2011-12-02","2011-12-09","9"
"EEM",True,"2011-12-17","2011-12-09","2011-12-16","10"
"EEM",False,"2011-12-23","2011-12-16","2011-12-23","8"
"EEM",False,"2011-12-30","2011-12-23","2011-12-30","5"
"EEM",False,"2012-01-06","2011-12-30","2012-01-06","6"
"EEM",False,"2012-01-13","2012-01-06","2012-01-13","7"
"EEM",True,"2012-01-21","2012-01-13","2012-01-20","8"
"EEM",False,"2012-01-27","2012-01-20","2012-01-27","5"
"EEM",False,"2012-02-03","2012-01-27","2012-02-03","6"
"EEM",False,"2012-02-10","2012-02-03","2012-02-10","8"
"EEM",True,"2012-02-18","2012-02-10","2012-02-17","12"
"EEM",False,"2012-02-24","2012-02-17","2012-02-24","8"
"EEM",False,"2012-03-02","2012-02-24","2012-03-02","7"
"EEM",False,"2012-03-09","2012-03-02","2012-03-09","12"
"EEM",True,"2012-03-17","2012-03-09","2012-03-16","11"
"EEM",False,"2012-03-23","2012-03-16","2012-03-23","4"
"EEM",False,"2012-03-30","2012-03-23","2012-03-30","9"
"EEM",False,"2012-04-05","2012-03-30","2012-04-05","8"
"EEM",False,"2012-04-13","2012-04-05","2012-04-13","11"
"EEM",True,"2012-04-21","2012-04-13","2012-04-20","13"
"EEM",False,"2012-04-27","2012-04-20","2012-04-27","12"
"EEM",False,"2012-05-04","2012-04-27","2012-05-04","10"
"EEM",False,"2012-05-11","2012-05-04","2012-05-11","9"
"EEM",True,"2012-05-19","2012-05-11","2012-05-18","12"
"EEM",False,"2012-05-25","2012-05-18","2012-05-25","13"
"EEM",False,"2012-06-01","2012-05-25","2012-06-01","13"
"EEM",False,"2012-06-08","2012-06-01","2012-06-08","10"
"EEM",True,"2012-06-16","2012-06-08","2012-06-15","14"
"EEM",False,"2012-06-22","2012-06-15","2012-06-22","12"
"EEM",False,"2012-06-29","2012-06-22","2012-06-29","8"
"EEM",False,"2012-07-06","2012-06-29","2012-07-06","8"
"EEM",False,"2012-07-13","2012-07-06","2012-07-13","9"
"EEM",True,"2012-07-21","2012-07-13","2012-07-20","9"
"EEM",False,"2012-07-27","2012-07-20","2012-07-27","9"
"EEM",False,"2012-08-03","2012-07-27","2012-08-03","11"
"EEM",False,"2012-08-10","2012-08-03","2012-08-10","10"
"EEM",True,"2012-08-18","2012-08-10","2012-08-17","9"
"EEM",False,"2012-08-24","2012-08-17","2012-08-24","7"
"EEM",False,"2012-08-31","2012-08-24","2012-08-31","7"
"EEM",False,"2012-09-07","2012-08-31","2012-09-07","9"
"EEM",False,"2012-09-14","2012-09-07","2012-09-14","8"
"EEM",True,"2012-09-22","2012-09-14","2012-09-21","10"
"EEM",False,"2012-09-28","2012-09-21","2012-09-28","6"
"EEM",False,"2012-10-05","2012-09-28","2012-10-05","11"
"EEM",False,"2012-10-12","2012-10-05","2012-10-12","4"
"EEM",True,"2012-10-20","2012-10-12","2012-10-19","8"
"EEM",False,"2012-10-26","2012-10-19","2012-10-26","8"
"EEM",False,"2012-11-02","2012-10-26","2012-11-02","11"
"EEM",False,"2012-11-09","2012-11-02","2012-11-09","10"
"EEM",True,"2012-11-17","2012-11-09","2012-11-16","9"
"EEM",False,"2012-11-23","2012-11-16","2012-11-23","8"
"EEM",False,"2012-11-30","2012-11-23","2012-11-30","7"
"EEM",False,"2012-12-07","2012-11-30","2012-12-07","6"
"EEM",False,"2012-12-14","2012-12-07","2012-12-14","5"
"EEM",True,"2012-12-22","2012-12-14","2012-12-21","7"
"EEM",False,"2012-12-28","2012-12-21","2012-12-28","8"
"EEM",False,"2013-01-04","2012-12-28","2013-01-04","11"
"EEM",False,"2013-01-11","2013-01-04","2013-01-11","8"
"EEM",True,"2013-01-19","2013-01-11","2013-01-18","8"
"EEM",False,"2013-01-25","2013-01-18","2013-01-25","6"
"EEM",False,"2013-02-01","2013-01-25","2013-02-01","6"
"EEM",False,"2013-02-08","2013-02-01","2013-02-08","7"
"EEM",True,"2013-02-16","2013-02-08","2013-02-15","8"
"EEM",False,"2013-02-22","2013-02-15","2013-02-22","5"
"EEM",False,"2013-03-01","2013-02-22","2013-03-01","8"
"EEM",False,"2013-03-08","2013-03-01","2013-03-08","9"
"EEM",True,"2013-03-16","2013-03-08","2013-03-15","8"
"EEM",False,"2013-03-22","2013-03-15","2013-03-22","8"
"EEM",False,"2013-03-28","2013-03-22","2013-03-28","5"
"EEM",False,"2013-04-05","2013-03-28","2013-04-05","7"
"EEM",False,"2013-04-12","2013-04-05","2013-04-12","9"
"EEM",True,"2013-04-20","2013-04-12","2013-04-19","8"
"EEM",False,"2013-04-26","2013-04-19","2013-04-26","12"
"EEM",False,"2013-05-03","2013-04-26","2013-05-03","10"
"EEM",False,"2013-05-10","2013-05-03","2013-05-10","8"
"EEM",True,"2013-05-18","2013-05-10","2013-05-17","9"
"EEM",False,"2013-05-24","2013-05-17","2013-05-24","10"
"EEM",False,"2013-05-31","2013-05-24","2013-05-31","10"
"EEM",False,"2013-06-07","2013-05-31","2013-06-07","10"
"EEM",False,"2013-06-14","2013-06-07","2013-06-14","10"
"EEM",True,"2013-06-22","2013-06-14","2013-06-21","10"
"EEM",False,"2013-06-28","2013-06-21","2013-06-28","16"
"EEM",False,"2013-07-05","2013-06-28","2013-07-05","11"
"EEM",False,"2013-07-12","2013-07-05","2013-07-12","11"
"EEM",True,"2013-07-20","2013-07-12","2013-07-19","11"
"EEM",False,"2013-07-26","2013-07-19","2013-07-26","7"
"EEM",False,"2013-08-02","2013-07-26","2013-08-02","10"
"EEM",False,"2013-08-09","2013-08-02","2013-08-09","9"
"EEM",True,"2013-08-17","2013-08-09","2013-08-16","14"
"EEM",False,"2013-08-23","2013-08-16","2013-08-23","13"
"EEM",False,"2013-08-30","2013-08-23","2013-08-30","11"
"EEM",False,"2013-09-06","2013-08-30","2013-09-06","12"
"EEM",False,"2013-09-13","2013-09-06","2013-09-13","11"
"EEM",True,"2013-09-21","2013-09-13","2013-09-20","13"
"EEM",False,"2013-09-27","2013-09-20","2013-09-27","13"
"EEM",False,"2013-10-04","2013-09-27","2013-10-04","12"
"EEM",False,"2013-10-11","2013-10-04","2013-10-11","11"
"EEM",True,"2013-10-19","2013-10-11","2013-10-18","9"
"EEM",False,"2013-10-25","2013-10-18","2013-10-25","10"
"EEM",False,"2013-11-01","2013-10-25","2013-11-01","12"
"EEM",False,"2013-11-08","2013-11-01","2013-11-08","9"
"EEM",True,"2013-11-16","2013-11-08","2013-11-15","12"
"EEM",False,"2013-11-22","2013-11-15","2013-11-22","11"
"EEM",False,"2013-11-29","2013-11-22","2013-11-29","9"
"EEM",False,"2013-12-06","2013-11-29","2013-12-06","8"
"EEM",False,"2013-12-13","2013-12-06","2013-12-13","10"
"EEM",True,"2013-12-21","2013-12-13","2013-12-20","14"
"EEM",False,"2013-12-27","2013-12-20","2013-12-27","5"
"EEM",False,"2014-01-03","2013-12-27","2014-01-03","9"
"EEM",False,"2014-01-10","2014-01-03","2014-01-10","11"
"EEM",True,"2014-01-18","2014-01-10","2014-01-17","10"
"EEM",False,"2014-01-24","2014-01-17","2014-01-24","8"
"EEM",False,"2014-01-31","2014-01-24","2014-01-31","11"
"EEM",False,"2014-02-07","2014-01-31","2014-02-07","14"
"EEM",False,"2014-02-14","2014-02-07","2014-02-14","13"
"EEM",True,"2014-02-22","2014-02-14","2014-02-21","10"
"EEM",False,"2014-02-28","2014-02-21","2014-02-28","9"
"EEM",False,"2014-03-07","2014-02-28","2014-03-07","10"
"EEM",False,"2014-03-14","2014-03-07","2014-03-14","9"
"EEM",True,"2014-03-22","2014-03-14","2014-03-21","15"
"EEM",False,"2014-03-28","2014-03-21","2014-03-28","11"
"EEM",False,"2014-04-04","2014-03-28","2014-04-04","12"
"EEM",False,"2014-04-11","2014-04-04","2014-04-11","10"
"EEM",True,"2014-04-19","2014-04-11","2014-04-17","11"
"EEM",False,"2014-04-25","2014-04-17","2014-04-25","8"
"EEM",False,"2014-05-02","2014-04-25","2014-05-02","9"
"EEM",False,"2014-05-09","2014-05-02","2014-05-09","7"
"EEM",True,"2014-05-17","2014-05-09","2014-05-16","8"
"EEM",False,"2014-05-23","2014-05-16","2014-05-23","8"
"EEM",False,"2014-05-30","2014-05-23","2014-05-30","7"
"EEM",False,"2014-06-06","2014-05-30","2014-06-06","8"
"EEM",False,"2014-06-13","2014-06-06","2014-06-13","8"
"EEM",True,"2014-06-21","2014-06-13","2014-06-20","8"
"EEM",False,"2014-06-27","2014-06-20","2014-06-27","7"
"EEM",False,"2014-07-03","2014-06-27","2014-07-03","7"
"EEM",False,"2014-07-11","2014-07-03","2014-07-11","8"
"EEM",True,"2014-07-19","2014-07-11","2014-07-18","7"
"EEM",False,"2014-07-25","2014-07-18","2014-07-25","6"
"EEM",False,"2014-08-01","2014-07-25","2014-08-01","9"
"EEM",False,"2014-08-08","2014-08-01","2014-08-08","11"
"EEM",True,"2014-08-16","2014-08-08","2014-08-15","10"
"EEM",False,"2014-08-22","2014-08-15","2014-08-22","8"
"EEM",False,"2014-08-29","2014-08-22","2014-08-29","9"
"EEM",False,"2014-09-05","2014-08-29","2014-09-05","7"
"EEM",False,"2014-09-12","2014-09-05","2014-09-12","7"
"EEM",True,"2014-09-20","2014-09-12","2014-09-19","11"
"EEM",False,"2014-09-26","2014-09-19","2014-09-26","7"
"EEM",False,"2014-10-03","2014-09-26","2014-10-03","8"
"EEM",False,"2014-10-10","2014-10-03","2014-10-10","8"
"EEM",True,"2014-10-18","2014-10-10","2014-10-17","12"
"EEM",False,"2014-10-24","2014-10-17","2014-10-24","9"
"EEM",False,"2014-10-31","2014-10-24","2014-10-31","10"
"EEM",False,"2014-11-07","2014-10-31","2014-11-07","9"
"EEM",False,"2014-11-14","2014-11-07","2014-11-14","7"
"EEM",True,"2014-11-22","2014-11-14","2014-11-21","8"
"EEM",False,"2014-11-28","2014-11-21","2014-11-28","8"
"EEM",False,"2014-12-05","2014-11-28","2014-12-05","9"
"EEM",False,"2014-12-12","2014-12-05","2014-12-12","8"
"EEM",True,"2014-12-20","2014-12-12","2014-12-19","11"
"EEM",False,"2014-12-26","2014-12-19","2014-12-26","7"
"EEM",False,"2015-01-02","2014-12-26","2015-01-02","6"
"EEM",False,"2015-01-09","2015-01-02","2015-01-09","8"
"EEM",True,"2015-01-17","2015-01-09","2015-01-16","9"
"EEM",False,"2015-01-23","2015-01-16","2015-01-23","11"
"EEM",False,"2015-01-30","2015-01-23","2015-01-30","8"
"EEM",False,"2015-02-06","2015-01-30","2015-02-06","11"
"EEM",False,"2015-02-13","2015-02-06","2015-02-13","7"
"EEM",True,"2015-02-20","2015-02-13","2015-02-20","6"
"EEM",False,"2015-02-27","2015-02-20","2015-02-27","7"
"EEM",False,"2015-03-06","2015-02-27","2015-03-06","6"
"EEM",False,"2015-03-13","2015-03-06","2015-03-13","8"
"EEM",True,"2015-03-20","2015-03-13","2015-03-20","10"
"EEM",False,"2015-03-27","2015-03-20","2015-03-27","8"
"EEM",False,"2015-04-02","2015-03-27","2015-04-02","8"
"EEM",False,"2015-04-10","2015-04-02","2015-04-10","10"
"EEM",True,"2015-04-17","2015-04-10","2015-04-17","8"
"EEM",False,"2015-04-24","2015-04-17","2015-04-24","11"
"EEM",False,"2015-05-01","2015-04-24","2015-05-01","9"
"EEM",False,"2015-05-08","2015-05-01","2015-05-08","9"
"EEM",True,"2015-05-15","2015-05-08","2015-05-15","8"
"EEM",False,"2015-05-22","2015-05-15","2015-05-22","9"
"EEM",False,"2015-05-29","2015-05-22","2015-05-29","8"
"EEM",False,"2015-06-05","2015-05-29","2015-06-05","11"
"EEM",False,"2015-06-12","2015-06-05","2015-06-12","10"
"EEM",True,"2015-06-19","2015-06-12","2015-06-19","10"
"EEM",False,"2015-06-26","2015-06-19","2015-06-26","10"
"EEM",False,"2015-07-02","2015-06-26","2015-07-02","9"
"EEM",False,"2015-07-10","2015-07-02","2015-07-10","11"
"EEM",True,"2015-07-17","2015-07-10","2015-07-17","11"
"EEM",False,"2015-07-24","2015-07-17","2015-07-24","8"
"EEM",False,"2015-07-31","2015-07-24","2015-07-31","8"
"EEM",False,"2015-08-07","2015-07-31","2015-08-07","8"
"EEM",False,"2015-08-14","2015-08-07","2015-08-14","8"
"EEM",True,"2015-08-21","2015-08-14","2015-08-21","10"
"EEM",False,"2015-08-28","2015-08-21","2015-08-28","11"
"EEM",False,"2015-09-04","2015-08-28","2015-09-04","9"
"EEM",False,"2015-09-11","2015-09-04","2015-09-11","14"
"EEM",True,"2015-09-18","2015-09-11","2015-09-18","16"
"EEM",False,"2015-09-25","2015-09-18","2015-09-25","10"
"EEM",False,"2015-10-02","2015-09-25","2015-10-02","12"
"EEM",False,"2015-10-09","2015-10-02","2015-10-09","10"
"EEM",True,"2015-10-16","2015-10-09","2015-10-16","10"
"EEM",False,"2015-10-23","2015-10-16","2015-10-23","9"
"EEM",False,"2015-10-30","2015-10-23","2015-10-30","10"
"EEM",False,"2015-11-06","2015-10-30","2015-11-06","8"
"EEM",False,"2015-11-13","2015-11-06","2015-11-13","9"
"EEM",True,"2015-11-20","2015-11-13","2015-11-20","11"
"EEM",False,"2015-11-27","2015-11-20","2015-11-27","7"
"EEM",False,"2015-12-04","2015-11-27","2015-12-04","6"
"EEM",False,"2015-12-11","2015-12-04","2015-12-11","8"
"EEM",False,"2015-12-24","2015-12-18","2015-12-24","8"
"EEM",False,"2015-12-31","2015-12-24","2015-12-31","5"
"EEM",False,"2016-01-08","2015-12-31","2016-01-08","9"
"EEM",True,"2016-01-15","2016-01-08","2016-01-15","8"
"EEM",False,"2016-01-22","2016-01-15","2016-01-22","9"
"EEM",False,"2016-01-29","2016-01-22","2016-01-29","11"
"EEM",False,"2016-02-05","2016-01-29","2016-02-05","10"
"EEM",False,"2016-02-12","2016-02-05","2016-02-12","11"
"EEM",True,"2016-02-19","2016-02-12","2016-02-19","11"
"EEM",False,"2016-02-26","2016-02-19","2016-02-26","10"
"EEM",False,"2016-03-04","2016-02-26","2016-03-04","10"
"EEM",False,"2016-03-11","2016-03-04","2016-03-11","7"
"EEM",True,"2016-03-18","2016-03-11","2016-03-18","9"
"EEM",False,"2016-03-24","2016-03-18","2016-03-24","6"
"EEM",False,"2016-04-01","2016-03-24","2016-04-01","7"
"EEM",False,"2016-04-08","2016-04-01","2016-04-08","8"
"EEM",True,"2016-04-15","2016-04-08","2016-04-15","9"
"EEM",False,"2016-04-22","2016-04-15","2016-04-22","11"
"EEM",False,"2016-04-29","2016-04-22","2016-04-29","10"
"EEM",False,"2016-05-06","2016-04-29","2016-05-06","10"
"EEM",False,"2016-05-13","2016-05-06","2016-05-13","8"
"EEM",True,"2016-05-20","2016-05-13","2016-05-20","11"
"EEM",False,"2016-05-27","2016-05-20","2016-05-27","8"
"EEM",False,"2016-06-03","2016-05-27","2016-06-03","5"
"EEM",False,"2016-06-10","2016-06-03","2016-06-10","7"
"EEM",True,"2016-06-17","2016-06-10","2016-06-17","9"
"EEM",False,"2016-06-24","2016-06-17","2016-06-24","12"
"EEM",False,"2016-07-01","2016-06-24","2016-07-01","13"
"EEM",False,"2016-07-08","2016-07-01","2016-07-08","6"
"EEM",True,"2016-07-15","2016-07-08","2016-07-15","8"
"EEM",False,"2016-07-22","2016-07-15","2016-07-22","6"
"EEM",False,"2016-07-29","2016-07-22","2016-07-29","7"
"EEM",False,"2016-08-05","2016-07-29","2016-08-05","7"
"EEM",False,"2016-08-12","2016-08-05","2016-08-12","4"
"EEM",True,"2016-08-19","2016-08-12","2016-08-19","8"
"EEM",False,"2016-08-26","2016-08-19","2016-08-26","9"
"EEM",False,"2016-09-02","2016-08-26","2016-09-02","8"
"EEM",False,"2016-09-09","2016-09-02","2016-09-09","5"
"EEM",True,"2016-09-16","2016-09-09","2016-09-16","11"
"EEM",False,"2016-09-23","2016-09-16","2016-09-23","12"
"EEM",False,"2016-09-30","2016-09-23","2016-09-30","10"
"EEM",False,"2016-10-07","2016-09-30","2016-10-07","8"
"EEM",False,"2016-10-14","2016-10-07","2016-10-14","8"
"EEM",True,"2016-10-21","2016-10-14","2016-10-21","10"
"EEM",False,"2016-10-28","2016-10-21","2016-10-28","8"
"EEM",False,"2016-11-04","2016-10-28","2016-11-04","9"
"EEM",False,"2016-11-11","2016-11-04","2016-11-11","16"
"EEM",True,"2016-11-18","2016-11-11","2016-11-18","13"
"EEM",False,"2016-11-25","2016-11-18","2016-11-25","7"
"EEM",False,"2016-12-02","2016-11-25","2016-12-02","8"
"EEM",False,"2016-12-09","2016-12-02","2016-12-09","9"
"EEM",True,"2016-12-16","2016-12-09","2016-12-16","8"
"EEM",False,"2016-12-23","2016-12-16","2016-12-23","7"
"EEM",False,"2016-12-30","2016-12-23","2016-12-30","7"
"EEM",False,"2017-01-06","2016-12-30","2017-01-06","8"
"EEM",False,"2017-01-13","2017-01-06","2017-01-13","7"
"EEM",True,"2017-01-20","2017-01-13","2017-01-20","6"
"EEM",False,"2017-01-27","2017-01-20","2017-01-27","6"
"EEM",False,"2017-02-03","2017-01-27","2017-02-03","6"
"EEM",False,"2017-02-10","2017-02-03","2017-02-10","6"
"EEM",True,"2017-02-17","2017-02-10","2017-02-17","6"
"EEM",False,"2017-02-24","2017-02-17","2017-02-24","4"
"EEM",False,"2017-03-03","2017-02-24","2017-03-03","6"
"EEM",False,"2017-03-10","2017-03-03","2017-03-10","7"
"EEM",True,"2017-03-17","2017-03-10","2017-03-17","8"
"EEM",False,"2017-03-24","2017-03-17","2017-03-24","6"
"EEM",False,"2017-03-31","2017-03-24","2017-03-31","9"
"EEM",False,"2017-04-07","2017-03-31","2017-04-07","5"
"EEM",False,"2017-04-13","2017-04-07","2017-04-13","5"
"EEM",True,"2017-04-21","2017-04-13","2017-04-21","6"
"EEM",False,"2017-04-28","2017-04-21","2017-04-28","7"
"EEM",False,"2017-05-05","2017-04-28","2017-05-05","4"
"EEM",False,"2017-05-12","2017-05-05","2017-05-12","7"
"EEM",True,"2017-05-19","2017-05-12","2017-05-19","7"
"EEM",False,"2017-05-26","2017-05-19","2017-05-26","8"
"EEM",False,"2017-06-02","2017-05-26","2017-06-02","5"
"EEM",False,"2017-06-09","2017-06-02","2017-06-09","5"
"EEM",True,"2017-06-16","2017-06-09","2017-06-16","6"
"EEM",False,"2017-06-23","2017-06-16","2017-06-23","6"
"EEM",False,"2017-06-30","2017-06-23","2017-06-30","6"
"EEM",False,"2017-07-07","2017-06-30","2017-07-07","6"
"EEM",False,"2017-07-14","2017-07-07","2017-07-14","5"
"EEM",True,"2017-07-21","2017-07-14","2017-07-21","5"
"EEM",False,"2017-07-28","2017-07-21","2017-07-28","6"
"EEM",False,"2017-08-04","2017-07-28","2017-08-04","6"
"EEM",False,"2017-08-11","2017-08-04","2017-08-11","7"
"EEM",True,"2017-08-18","2017-08-11","2017-08-18","10"
"EEM",False,"2017-08-25","2017-08-18","2017-08-25","9"
"EEM",False,"2017-09-01","2017-08-25","2017-09-01","6"
"EEM",False,"2017-09-08","2017-09-01","2017-09-08","6"
"EEM",True,"2017-09-15","2017-09-08","2017-09-15","8"
"EEM",False,"2017-09-22","2017-09-15","2017-09-22","7"
"EEM",False,"2017-09-29","2017-09-22","2017-09-29","6"
"EEM",False,"2017-10-06","2017-09-29","2017-10-06","7"
"EEM",False,"2017-10-13","2017-10-06","2017-10-13","6"
"EEM",True,"2017-10-20","2017-10-13","2017-10-20","6"
"EEM",False,"2017-10-27","2017-10-20","2017-10-27","5"
"EEM",False,"2017-11-03","2017-10-27","2017-11-03","9"
"EEM",False,"2017-11-10","2017-11-03","2017-11-10","6"
"EEM",True,"2017-11-17","2017-11-10","2017-11-17","9"
"EEM",False,"2017-11-24","2017-11-17","2017-11-24","5"
"EEM",False,"2017-12-01","2017-11-24","2017-12-01","5"
"EEM",False,"2017-12-08","2017-12-01","2017-12-08","11"
"EEM",True,"2017-12-15","2017-12-08","2017-12-15","7"
"EEM",False,"2017-12-22","2017-12-15","2017-12-22","6"
"EEM",False,"2017-12-29","2017-12-22","2017-12-29","4"
"EEM",False,"2018-01-05","2017-12-29","2018-01-05","6"
"EEM",False,"2018-01-12","2018-01-05","2018-01-12","7"
"EEM",True,"2018-01-19","2018-01-12","2018-01-19","7"
"EEM",False,"2018-01-26","2018-01-19","2018-01-26","9"
"EEM",False,"2018-02-02","2018-01-26","2018-02-02","6"
"EEM",False,"2018-02-09","2018-02-02","2018-02-09","10"
"EEM",True,"2018-02-16","2018-02-09","2018-02-16","13"
"EEM",False,"2018-02-23","2018-02-16","2018-02-23","6"
"EEM",False,"2018-03-02","2018-02-23","2018-03-02","10"
"EEM",False,"2018-03-09","2018-03-02","2018-03-09","9"
"EEM",True,"2018-03-16","2018-03-09","2018-03-16","12"
"EEM",False,"2018-03-23","2018-03-16","2018-03-23","8"
"EEM",False,"2018-03-29","2018-03-23","2018-03-29","11"
"EEM",False,"2018-04-06","2018-03-29","2018-04-06","12"
"EEM",False,"2018-04-13","2018-04-06","2018-04-13","14"
"EEM",True,"2018-04-20","2018-04-13","2018-04-20","10"
"EEM",False,"2018-04-27","2018-04-20","2018-04-27","11"
"EEM",False,"2018-05-04","2018-04-27","2018-05-04","8"
"EEM",False,"2018-05-11","2018-05-04","2018-05-11","11"
"EEM",True,"2018-05-18","2018-05-11","2018-05-18","7"
"EEM",False,"2018-05-25","2018-05-18","2018-05-25","8"
"EEM",False,"2018-06-01","2018-05-25","2018-06-01","10"
"EEM",False,"2018-06-08","2018-06-01","2018-06-08","7"
"EEM",True,"2018-06-15","2018-06-08","2018-06-15","11"
"EEM",False,"2018-06-22","2018-06-15","2018-06-22","8"
"EEM",False,"2018-06-29","2018-06-22","2018-06-29","10"
"EEM",False,"2018-07-06","2018-06-29","2018-07-06","10"
"EEM",False,"2018-07-13","2018-07-06","2018-07-13","10"
"EEM",True,"2018-07-20","2018-07-13","2018-07-20","9"
"EEM",False,"2018-07-27","2018-07-20","2018-07-27","10"
"EEM",False,"2018-08-03","2018-07-27","2018-08-03","8"
"EEM",False,"2018-08-10","2018-08-03","2018-08-10","8"
"EEM",True,"2018-08-17","2018-08-10","2018-08-17","11"
"EEM",False,"2018-08-24","2018-08-17","2018-08-24","12"
"EEM",False,"2018-08-31","2018-08-24","2018-08-31","9"
"EEM",False,"2018-09-07","2018-08-31","2018-09-07","7"
"EEM",False,"2018-09-14","2018-09-07","2018-09-14","10"
"EEM",True,"2018-09-21","2018-09-14","2018-09-21","11"
"EEM",False,"2018-09-28","2018-09-21","2018-09-28","10"
"EEM",False,"2018-10-05","2018-09-28","2018-10-05","10"
"EEM",False,"2018-10-12","2018-10-05","2018-10-12","12"
